IC50_label,smiles
1,CC(=O)OCC1=C(N2C(C(C2=O)OC)S(=O)(=O)C1)C(=O)OCC3=CC=C(C=C3)C(=O)OC
1,CC(=O)OCC1=C(N2C(C(C2=O)OC)S(=O)(=O)C1)C(=O)N(C)CC3=CC=CC=C3
1,CCOC(=O)C1=NN(C2=C1C=C(C=C2)NC(=O)C3CCCCC3)C(=O)C4=CC=CC(=C4)C
1,CCOC(=O)C1=NN(C2=C1C=C(C=C2)F)C(=O)C3=CC=CC(=C3)C
1,CC(C)C1C(=O)NCC(=O)NC(C(=O)NC2CSCC3=CC(=CC(=C3)CSCC(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(NC2=O)CC4=CNC5=CC=CC=C54)CC(=O)O)CC6=CC=CC=C6)CCC(=O)N)C(=O)NCC(=O)N)CSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CC(=O)O)CC7=CC=C(C=C7)O)CCC(=O)O)NC(=O)C(C)N)CC8=CC=CC=C8
1,CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC2CSCC3=CC(=CC(=C3)CSCC(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC2=O)CC4=CN=CN4)CC(=O)N)CC(=O)O)CC5=CNC6=CC=CC=C65)CC7=CNC8=CC=CC=C87)CC(=O)N)C(=O)NCC(=O)N)CSCC(C(=O)N1)NC(=O)C(C)N)CC9=CC=CC=C9)CC(C)C)CC(=O)O)CC1=CC=CC=C1
1,COC1=CC=C(C=C1)S(=O)(=O)N(CC2=C(C(=CC=C2)F)F)C(CC3=CC=CS3)C(=O)NO
1,CC(C)CC(C(CN(C)S(=O)(=O)C1=CC=C(C=C1)OC)C(=O)NO)C(=O)N2CCCCC2
1,COC1=CC=C(C=C1)S(=O)(=O)C(CC2=CC=CC=C2)C(=O)NO
1,CC1=CC=C(C=C1)OC(=O)NC2=CC3=C(C=C2)OC4=C3C=CC(=C4)S(=O)(=O)NC(C(C)C)C(=O)O
1,CCOC(=O)NC1=CC2=C(C=C1)OC3=C2C=CC(=C3)S(=O)(=O)NC(C(C)C)C(=O)O
1,CNC(=O)C(C1CCCCC1)NC(=O)C2=CC=C(O2)C3=CC=CC(=C3)CNC(=O)C4=CN5C=CC=CC5=N4
1,CC1=C(N=CC=C1)C(=O)NCC2=CC(=CC=C2)C3=CC=C(O3)C(=O)NC(C4CCCCC4)C(=O)NC
1,CNS(=O)(=O)C1=CC=C(C=C1)OC2=CC=C(C=C2)C#CC3(CN4CCC3CC4)O
1,C1CN(CCC1(C(=O)NO)S(=O)(=O)C2=CC=C(C=C2)OC3=CC=C(C=C3)OC(F)(F)F)C(=O)C(CCCCNC(=O)C4=CC5=C(C=C4)C6(C7=C(C=C(C=C7)O)OC8=C6C=CC(=C8)O)OC5=O)N
1,CC1C(C(C(C(O1)OP(=O)(NC(CC(C)C)C(=O)NC(CC2=CNC3=CC=CC=C32)C(=O)O)O)O)O)O
1,C1=CC(=CC=C1N2C=C(N=N2)CNC(=O)C(CC3=CSC=N3)NC(=O)C4C(O4)C(=O)O)F
1,C#CC1=CC=C(C=C1)C2=CSC(=N2)NC(=O)C(CC3=CSC=N3)NC(=O)C4C(O4)C(=O)O
1,CC(C)CC(C(=O)NC1=CC=CC=C1)NC(=O)C2C(O2)C(=O)O
1,CC(C)CC(C(=O)NCCCCNC(=O)CCCCC1CCSS1)NC(=O)C2C(O2)C(=O)O
1,CC(C)CC(C(=O)NCCCCNC(=O)CCCCC1C2C(CS1)NC(=O)N2)NC(=O)C3C(O3)C(=O)O
1,C1=CC(=CC=C1C2=CSC(=N2)NC(=O)C(CC3=CSC=N3)NC(=O)C4C(O4)C(=O)O)F
1,CC1=CC=C(C=C1)S(=O)(=O)N2CC(CC2C(=O)NC(CC3=CC=CC=C3)C=O)NC(=O)C(F)(F)F
1,CCOC1=C(C=C2C(=C1)C(=O)OC(=N2)C3=CC=CC=C3OC)OC
1,C1=CC(=CC2=C1C=CS2(=O)=O)NC(=O)C3=CC(=C(S3)SC4=C(C=NC=C4Cl)Cl)[N+](=O)[O-]
1,CC1=NC2=CC=CC=C2C(=C1)COC3=CC=C(C=C3)S(=O)(=O)NC4CCNCC4(C(=O)NO)O
1,CC(C)CC1C(CCCOC(=O)NCCCCC(NC1=O)C(=O)NC(CO)C(=O)N2CCOCC2)C(=O)NO
1,CC(C)CC1C(CCCOC(=O)NCCCCC(NC1=O)C(=O)NC(CC(C)C)C(=O)NC)C(=O)NO
1,CC1=NC2=CC=CC=C2C(=C1)COC3=CC=C(C=C3)S(=O)(=O)NC4(CCCCC4)C(=O)NO
1,C1=CC=C(C=C1)N2C(=O)C=C(N2)C(=O)NC(CC(=O)O)C3=C(C(=CC=C3)Cl)Cl
1,CC1=CC=CC=C1C(CC(=O)O)NC(=O)C2=NN(C=C2OC)C3=CC=CC=C3
1,CCNC(=O)C(=O)C(CC1=CC=C(C=C1)Cl)NC(=O)C(C(C)C)NC(=O)CCCCC2CCSS2
1,CCC(C)C(C(=O)NC(CC(C)C)C=O)NS(=O)(=O)C1=CC=CC2=CC=CC=C21
1,CC(CC(C(=O)NC(C#N)(C1CC1)C2CC2)NC(C3=CC=C(C=C3)C4=CC=C(C=C4)S(=O)(=O)C)C(F)(F)F)(F)F
1,CC(=O)NC1=CC=C(C=C1)S(=O)(=O)N2CC3=CC=CC=C3CC2C(=O)NO
1,C1COCCN1C2=CC=C(C=C2)S(=O)(=O)N3CC4=CC=CC=C4CC3C(=O)NO
1,CN(C)C1=CC=C(C=C1)NC(=O)CCCOC2=CC=C(C=C2)S(=O)(=O)C3(CCOCC3)C(=O)NO
1,C1C(C1(C(=O)O)NS(=O)(=O)C2=CC=C(S2)C3=NC=C(C=C3)Cl)C4=CC=CC=C4
1,COC1=CC=C(C=C1)S(=O)(=O)N(CC2=CN=CC=C2)C3=C(C=NC4=C(C=CC=C43)CC5=CC=CC=C5)C(=O)NO
1,CCCCCCCCC(CC(=O)NO)C(=O)NC(C(=O)NC)C(C)(C)C
1,CCCOC1=CC=C(C=C1)S(=O)(=O)N2CC(CC2C(=O)NO)N3CCCS3(=O)=O
1,CC(CC1=CC=CC=C1)(C(=O)NO)S(=O)(=O)C2=CC=C(C=C2)OC
1,CCCC(C(CC(C)C)C(=O)NC(CCCN=C(N)NS(=O)(=O)C)C(=O)NC1=NC=CS1)N(C=O)O
1,CC(C)(C(=O)NO)NS(=O)(=O)C1=CC=C(C=C1)OC
1,CC1(CC(CN(C1C(=O)NO)S(=O)(=O)C2=CC=C(C=C2)OCC3=CC=C(C=C3)Br)O)C
1,C1=CC=C2C(=C1)C(=O)C=C(S2(=O)=O)C3=CC=NC=C3
1,CS(=O)(=O)C1=CC=C(C=C1)C2=CC(=O)C3=CC=CC=C3S2(=O)=O
1,CC1=C2C(=CC=C1)S(=O)(=O)C(=CC2=O)C3=CC=C(C=C3)[N+](=O)[O-]
1,CC1=CC2=C(N1)C=CC(=C2)N3CCC(C3=O)(C(=O)NCC4=CC(=CC(=C4)Cl)F)O
1,COC1=CC=CC=C1CCN(C2CCNC2)C(=O)C3=CC=C(C=C3)CNC4CCCCC4O
1,C1=CC(=CC(=C1)C(=O)CC(=O)C(=O)O)C2=C(C=CC(=C2)Br)C#N
1,C1=CC=C(C(=C1)CNC(=O)NC2=C(SC=C2)C3=NC(=C(C(=O)N3)O)C(=O)O)Cl
1,C1=CC=C(C=C1)COC(=O)NC2=C(SC=C2)C(=O)NC(CC(=O)O)C(=O)CF
1,C1CN(C1C(=O)N(CC(=O)O)C(=O)CF)C(=O)OCC2=CC=CC=C2
1,C1CCC(CC1)C(C(=O)NC(CC(=O)O)C(=O)CF)NC(=O)OCC2=CC=CC=C2
1,C1=CC=C(C=C1)COC(=O)NC(C2=CC=CC=C2)C(=O)NC(CC(=O)O)C(=O)CF
1,CCC(C(=O)NC(CC(=O)O)C(=O)CF)NC(=O)OCC1=CC=CC=C1
1,CC1=C2C(=C3C=C(C=CC3=N1)S(=O)(=O)O)C(=O)N(C2=O)C4=C(N(N=C4C)C)C.C1=CC=NC=C1
1,CC(=O)OC1=C(C=C(C=C1)CC2=CC(=C(C=C2)OC(=O)C)C(=O)O)C(=O)O
1,CC(=O)OC1=C(C=C(C=C1)C2=CC(=C(C=C2)OC(=O)C)C(=O)O)C(=O)O
1,CC1=CC(=CN=C1N)CC(C2=CN=CN2)C(=O)O
1,CCN1C=C(N=C1)C(CC2CCC(C2)N)C(=O)O
1,CC1(C2CCC1(CC2NC(=O)C(CC3CCCCC3)NC(=O)NC(CCON=C(N)N)C(=O)O)C)C
1,C1C(CN(C1C(=O)NO)S(=O)(=O)C2=CC(=C(C=C2)Cl)Cl)NC(=O)C3=CC=CS3
1,COC1=CC=C(C=C1)OC2=CC=C(C=C2)S(=O)(=O)NC(CC3=CNC4=CC=CC=C43)C(=O)O
1,C1COCCN1CCNC(=O)C2=CC(=CS2)C3=CC=C(C=C3)C4=CC=NC=C4
1,CNC(=O)C1CC(CN1C(=O)C2=CC(=C(C=C2)CN)OC)N3CCC4=C(C3)C=CC=C4OC
1,CCCCCCCCCC(CC(=O)NO)C(=O)NC(C1=CC=CC=C1)C(=O)NC
1,C1C(N(CC2=CC=CC=C21)S(=O)(=O)C3=CC4=C(C=C3)OC5=CC=CC=C54)C(=O)NO
1,C1C(N(CC2=CC=CC=C21)S(=O)(=O)CCC3=CC=CC=C3)C(=O)NO
1,CN(CC(C(CC1CCCC1)C(=O)N2CCOCC2)C(=O)NO)S(=O)(=O)C3=CC=C(C=C3)OC
1,CN(C)C1=CC=C(C=C1)C2=CC=C(C=C2)S(=O)(=O)N3CC4=CC=CC=C4CC3C(=O)C(=O)O
1,CC(C)(C)OC(=O)NC1=CC2=C(CC(N(C2)S(=O)(=O)C3=CC=C(C=C3)C4=CC=C(C=C4)F)C(=O)NO)C=C1
1,CCC(C(=O)NO)NS(=O)(=O)C1=CC(=C(C=C1)F)C
1,C1=CC=C(C(=C1)C2=CC=C(N2CC3=NC(=CC=C3)N)C4=CC=C(C=C4)OC5=CN=CN=C5)Cl
1,C1CN(CCN1CCCCCN2C(=O)C3=CC=CC=C3C2=O)C4=C(C=C(C=C4)C5=CC=CC=C5)NC(=O)C6=CC=CC7=CC=CC=C76
1,CC1=NC=CC(=C1)C2(C(=O)N(C(=N2)N)C)C3=CC=CC(=C3)C4=CN=CC=C4
1,CN1C(=O)C(N=C1N)(C2CCCCC2)C3=CC(=CC=C3)NC(=O)C4=CC=CO4
1,CCCCNC(=O)C(C)CC(C(CC(C)C)NC(=O)C(C)N(C)C(=O)C(CC(C)C)NC(=O)C)O
1,COC1=CC=C(C=C1)C2(C3=NCC(CN3C(=N2)N)(F)F)C4=CC=CC(=C4)C5=CN=CN=C5
1,CCC(CC(C(CC1=CC=CC=C1)NC(=O)C(C)NC(=O)C(C(C)C)O)O)C(=O)NC(C(C)C)C(=O)NC(C)C2=CC=CC=C2
1,CCCN(CCC)C(=O)C1=CC(=CC(=C1)C(=O)NC(CC2=CC=CC=C2)C(CNCC3=CC(=CC=C3)OC)O)C
1,CCCCCCN1CC(CC1=O)C(=O)NC(CC2=CC(=CC(=C2)F)F)C(C3CC(CN3)OCC4=CC=CC=C4)O
1,CC1CC2(CCN1CC3=CC(=C(C=C3)O)OC(C)C)CN(S(=O)(=O)N2C4=CC(=CC=C4)F)C
1,CC(=O)NC(CC1=CC(=CC(=C1)F)F)C(CNC2(CCC(NC2)NOC)C3=CC(=CC=C3)C(C)(C)C)O
1,CC(=C)C1=CC(=CC=C1)C2(CCCCC2)NCC(C(CC3=CC(=CC(=C3)F)F)NC(=O)C)O
1,CC(C)CC(C(=O)NC(C)C(=O)N(C)C(CC1=CC=CC=C1)C(=O)N2CCCC2C(=O)OC)NC(=O)CC(C(CC3=CC=CC=C3)NC(=O)C4=CC(=CC(=C4)C(=O)NC(C)C5=CC=CC=C5)NS(=O)(=O)C)O
1,CC1=CC(=CN=C1C(=O)NC2=NC(=C(C=C2)F)C3(C(COC(=N3)N)(F)F)CCOC)C#N
1,CC1=C(C2=C(N1)C=CC(=C2)C(=N)N)CC(=O)OCC(=O)NC3=C(N(N=C3C)C4=CC=CC=C4)C
1,CC1=C(C2=C(N1)C=NC=C2)CC(=O)OCC(=O)NC3=C(N(N=C3C)C4=CC=CC=C4)C
1,C1CC1N(CC2=CC=CC=C2Cl)C(=O)C3=C(CCNC3)C4=CC=C(C=C4)CCCOC5=C(C=CC(=C5F)F)F
1,CC1=C(C(=C(C=C1)C)OCCCC2=CC=C(C=C2)C3=C(CNCC3)C(=O)N(CC4=CC=CC=C4Cl)C5CC5)C
1,CC(=O)N1CC2CC(=C(C(C1)N2)C(=O)N(C)CCC3=CC=CC=C3)C4=CC=C(C=C4)CCOC5=CC=CC=C5Cl
1,CC(=O)N1CC2CC(=C(C(C1)N2)C(=O)N(C)CCC3=CC=CC=C3)C4=CC=C(C=C4)CCOC5=CC(=CC=C5)Cl
1,CC1=CC(=C(C=C1)OCCC2=CC=C(C=C2)C3=C(C4CN(CC(C3)N4)C(=O)C)C(=O)N(C)CCC5=CC=CC=C5)C(C)(C)C
1,CCCN(CCC)C(=O)C1=CC(=CC(=C1)C(=O)NC(CC2=CC=CC=C2)C(CNC(C)(C)C3=CC(=CC=C3)O)O)N4CCCCC4
1,CC(=NNC(=S)N)C1=CSC(=N1)C2=CC=CC=C2
1,CC1=CC=C(C=C1)SCC2CCCCC2C(=O)NCC#N
1,C1CCC(C(C1)CSC2=CC=C(C=C2)N)C(=O)NCC#N
1,CN1CCC(CC1)CCOC2=NC(=NC(=C2Br)NCC3CCC4(CC3)CC4)C#N
1,CCCCC(C=O)NC(=O)OC(C)CC1=CC=CC=C1
1,CC(C)CC(C(=O)NCCNC1=CC=C(C=C1)OC)OC2=CC=C(C=C2)C3=CC=CC=C3
1,COC1=CC=C(C=C1)NCCNC(=O)C2(CCCCC2)NC3=CC=C(C=C3)C4=CC=CC=C4
1,C1=CC=C(C=C1)CCN2C(=CC3=CN=C(N=C32)C#N)CC4=CC=C(C=C4)Cl
1,C1CCCC(CC1)N2C(=O)N(C(=O)C(=N2)C#N)CCCN3CCCCC3
1,CN(C)CCCN1C(=O)C(=NN(C1=O)C2=CC=CC(=C2)C(F)(F)F)C#N
1,CCCCNC(=O)C(C)CC(C(CC(CC1=CC=C(C=C1)C(C)(C)C)C(C)C)N)O
1,CC(C)S(=O)(=O)CC(C(CC1CCCCC1)NC(=O)C(CCCCNC(=O)OCC2=CC=CC=C2)NC(=O)C(CC3=CC=CC=C3)NC(=O)OC(C)(C)C)O
1,CC(C)(C)OC(=O)NC(CC1=CC=CC=C1)C(=O)NC(CC2=CN=CN2)C(=O)NC(CC3CCCCC3)C(CCNC(=O)CN(C)C)O
1,CCC1=C(C(=NC(=N1)N)N)C2=CC3=C(C=C2)OC4(CC4)C(=O)N3CCNC(=O)C
1,C1CN(CCN1)C(=O)C2=C(N(C3=C2C=NC=C3)C4=CC=CC=C4)CC5=C(C=CC=C5Cl)F
1,C1CNCC(C1C2=CC=C(C=C2)OCCCCOCC3=CC=CC=C3)OCC4=CC5=CC=CC=C5C=C4
1,CC(C)CCNC(=O)C(=C)CC(C(CC1CCCCC1)NC(=O)C(CC2=CN=CN2)NC(=O)C(C)(C3=CC=CC=C3)O)O
1,CCC(C)CNC(=O)CC(C(CC(C)C)NC(=O)C(CC=CCNC(=O)C)NC(=O)C(CC1=CC=CC2=CC=CC=C21)CC3=CC=CC4=CC=CC=C43)O
1,CCCCNC(=O)C(C)CC(C(CN(C(C)C)C(=O)C1=CC(=C(C=C1)OC)CCNC(=O)OC)N)O
1,CC(C)N(CC1CNCC1OC(=O)NCC2=NC=CS2)C(=O)C3=CC(=C(C=C3)OC)OCCCOC
1,CC(C)CNC(=O)C(=C)CC(C(CC1CCCCC1)NC(=O)C(C)CC(C(CC2=CC=CC=C2)NC(=O)OC(C)(C)C)O)O
1,CCC(C)C(C(=O)NCC1=CC=CC=N1)NC(=O)CC(C(CC(C)C)NC(=O)C(CC2=CC=CC=C2)N(C)C(=O)C(CC3=CC=CC=C3)NC(=O)OC(C)(C)C)O
1,CC(C)(C)OC(=O)NC(CC1=CC=CC=C1)C(=O)NC(CC2=CN=CN2)C(=O)NC(CC3CCCCC3)C(CSC4CCCCC4)O
1,CC(C)CCC(=O)NCCC(C(CC1CCCCC1)NC(=O)C(CC2=CN=CN2C)NC(=O)C(CC3=CC=CC=C3)NC(=O)OC(C)(C)C)O
1,CCC(C)C(C(=O)NC(CC1=CN=CN1)C(=O)N)NC(=O)C(CP(=O)(C(CC(C)C)NC(=O)C(CC2=CN=CN2)NC(=O)C(CC3=CC=CC=C3)NC(=O)C4CCCN4C(=O)C(CCCN=C(N)N)NC(=O)C(CCCN=C(N)N)NC(=O)OCC5=CC=CC=C5)O)C(C)C
1,CC(C)CC(C(=O)NC(CC1=CC=CC=C1)C(=O)N)NC(=O)CC(C(CC2=CC=CC=C2)NC(=O)C(CC3=CN=CN3)NC(=O)C(CC4=CC=CC=C4)NC(=O)C)O
1,CCC1=CC(=CC=C1)C2=C(C=CC=C2F)C(CCCNC(=O)OC)(C3CCCN(C3)C(=O)CCN)O
1,COC1(COCCC1S(=O)(=O)C2=CC=C(C=C2)OCC3=C(C=C(C=C3)Cl)Cl)C(=O)NO
1,COC1(COCCC1S(=O)(=O)C2=CC=C(C=C2)OCC3=CC=CC=C3Cl)C(=O)NO
1,CS(=O)(=O)NC1=CC=CC(=C1)C2=C(N=C(C(=O)N2CC(=O)NCC3=CC=C(C=C3)C(=N)N)NCCC4=CC=CC=C4)Cl
1,C1=CC=C(C=C1)CCNC2=NC(=C(N(C2=O)CC(=O)NCC3=CC=C(C=C3)C(=N)N)C4=CC=C(C=C4)F)Cl
1,CC1=CC(=CC=C1)CNC(=O)C2CCCN2C(=O)C(C(C3=CC=CC=C3)C4=CC=CC=C4)N
1,C1C(CN1C#N)OCC2=CC=CC=C2
1,C1CCC(CC1)COC2CN(C2)C#N
1,CN1CCC(CC1)OC2=NC(=NC(=C2C(=O)NCC3=CC=CC=C3)NCC4CCC5(CC4)CC5)C#N
1,C1CC(N(C1)C(=O)CC(CC2=CC(=CC=C2)Cl)N)CNS(=O)(=O)C3=CC=CC=C3
1,CCC(C)C(C(=O)NC(C)C(=O)N(C)C(CC1=CC=CC=C1)C(=O)N2CCCC2C(=O)OC)NC(=O)CC(C(CC(C)C)NC(=O)C(CCC(=O)N)N(C)C(=O)C(CC(C)C)NC(=O)C(C)O)O
1,COCC1CCCN1S(=O)(=O)C2=CC3=C(C=C2)N(C(=O)C3=O)CCCC(F)(F)F
1,CC(C)(C)N1CC(C(C1)C(=O)N2CCC(CC2)C3=CC(=NN3C4=CC=C(C=C4)Cl)C(F)(F)F)C5=C(C=C(C=C5)F)F
1,CC(=O)N1CCC2=C(C1)C(=NN2CC(CN3CCC(CC3)N4C5=CC=CC=C5NC4=O)O)C6=CC=C(C=C6)C(F)(F)F
1,CS(=O)(=O)N1CCC2=C(C1)C(=NN2CCCN3CCC(CC3)N4C5=CC=CC=C5N(C4=O)CC#N)C6=CC=C(C=C6)C(F)(F)F
1,CC(=O)N1CCC2=C(C1)C(=NN2CCCN3CCC(CC3)N4C(=O)COC5=CC=CC=C54)C6=CC=C(C=C6)C(F)(F)F
1,CC1=CC2=C(C=C1)N(C(=O)N2)C3CCN(CC3)CC(CN4C5=C(CN(CC5)C(=O)C)C(=N4)C6=CC(=C(C=C6)Cl)C)O
1,CC1=C(C=CC(=C1)C2=NN(C3=C2CN(CC3)C(=O)C)CC(CN4CCC(CC4)N5C6=CC=CC=C6N(C5=O)C(C)C)O)Cl
1,CS(=O)(=O)N1CCC2=C(C1)C(=NN2CCCN3CCC(CC3)C4=C(SC5=C4C=CC(=C5)F)C(=O)O)C6=CC=C(C=C6)C(F)(F)F
1,CC1CCCN1C(=O)CSC2=C(C=CC(=C2)C3=NN(C4=C3CN(CC4)S(=O)(=O)C)CCCN5CCC(CC5)N6CCCC6=O)C(F)(F)F
1,CC(C)(C)CN1C(=CC2=CN=C(N=C21)C#N)CC3=CC=CC=C3
1,CS(=O)(=O)N1CCC2=C(C1)C(=NN2CCCN3CCOCC3)C4=CC(=C(C=C4)Cl)C#CC5=CC=C(C=C5)CNC(CO)C6=CC=CC=C6
1,COC(=O)C(C1=CC=CC=C1)NCC2=CC=C(C=C2)C#CC3=C(C=CC(=C3)C4=NN(C5=C4CN(CC5)S(=O)(=O)C)CCCN6CCOCC6)Cl
1,C1CN(CCC1C(F)(F)F)CCCN2C3=C(CN(CC3)C(=O)C(=O)N)C(=N2)C4=CC(=C(C=C4)Cl)C#CC5=CC=C(C=C5)CNCC6=CC=C(C=C6)Cl
1,C1CCN(CC1)CCCN2C3=C(CN(CC3)C(=O)C(=O)N)C(=N2)C4=CC(=C(C=C4)Cl)C#CC5=CC=C(C=C5)CNCC6=CC=C(C=C6)Cl
1,CN1C2=C(C=C(C=C2)Cl)N(C1=O)C3CCN(CC3)CCCN4C5=C(CN(CC5)S(=O)(=O)C)C(=N4)C6=CC=C(C=C6)C(F)(F)F
1,CCCCN1C(=O)C(CC1(C)C)C(C(CC2CCCCC2)NC(=O)C(CC3=CN=CN3)NC(=O)C(CC4=CC=CC=C4)NC(=O)OC(C)(C)C)O
1,CCCN(CCC)C(=O)C1=CC(=CC(=C1)C(=O)NC(CC2=CC=CC=C2)C(CNC3(CC3)C4=CC(=CC=C4)OC)O)N5CCCCC5
1,CC(C)(C1=CC(=CC=C1)OC)NCC(C(CC2=CC=CC=C2)NC(=O)C3=CC(=CC(=C3)N4CCCCC4)C(=O)N(CCOC)CCOC)O
1,CN(C)C1=CC(=C(C=C1)C#N)CN2C(=O)C3=C(C=CN3)N=C2N4CCCC(C4)N
1,C1CC(CN(C1)C2=NC3=C(C(=O)N2CC4=C(C=CC(=C4)N5CCOCC5)C#N)NC=C3)N
1,CC(C)(C)OC(=O)N1C2CCCCC2CC1C(=O)N3CC4CCC3CC4
1,CC(C)(C)OC(=O)N1C2CCC(C1C(=O)N3CCCC3)CC2
1,CC(C)(C)OC(=O)N1C2CCCCC2CC1C(=O)N3CCCCCC3
1,CC(C)(C)OC(=O)N1C2CCCCC2CC1C(=O)N3CCCCC3
1,CC(C)(C)OC(=O)N1C2CCC(C1C(=O)N3CC4CCCC4C3)CC2
1,CC1=C(C(=NC2=CC(=NN12)C(C)(C)C)C)C(=O)NCC(C)(C)NCC(=O)N3CCCC3C#N
1,CC1=C(C=NC2=CC(=NN12)C(C)(C)C)C(=O)NCC(C)(C)NCC(=O)N3CCCC3C#N
1,CC1=NN2C(=C1)N=CC(=C2C(F)(F)F)C(=O)NCC(C)(C)NCC(=O)N3CCCC3C#N
1,CC(CN1CC2C(C1)C3=CC=CC=C3NC4=CC=CC=C24)O
1,C1CCN(C1)CC(CC2C3=CC=CC=C3SC4=CC=CC=C24)O
1,CC(C)CN(C1CC(CNC1)C(=O)N2CCOCC2)C(=O)C3=CC(=NN3CCCCOC)C4=CC=CC=C4
1,CC(C)CN(C1CC(CNC1)C(=O)N2CCOCC2)C(=O)C3=CN=C(N=C3OCCCOC)C(C)(C)C
1,CCOC(=O)CNC(=O)C(=O)C(COCC1=CC=CC=C1)NC(=O)C(CC2CCCCC2)NC(=O)CC(C3=CC=CC=C3)(C4=CC=CC=C4)C5=CC=CC=C5
1,CCOC(=O)CNC(=O)C(=O)C(COCC1=CC=CC=C1)NC(=O)C(CC2CCCCC2)NC(=O)CCC(=O)C3=C4C=CC5=CC=CC6=C5C4=C(C=C6)C=C3
1,CCC(C(=O)C1=NC2=CC=CC=C2O1)NC(=O)C3CC(CN3C(=O)C)S(=O)(=O)CC
1,CC(=O)N1CC(CC1C(=O)NC(CC2=CC=CC=C2)C(=O)C3=NC4=CC=CC=C4O3)S(=O)(=O)C5=CC=CC=C5
1,CC1=C(C(=CC=C1)C)N2C(=O)C3=CC=CC=C3C2=O
1,CC1=C(C(=CC=C1)N2C(=O)CC3=CC=CC=C3C2=O)C
1,CC1=C(C(=CC=C1)C)N2C(=O)CC3=CC=CC=C3C2=O
1,C1C2=CC=CC=C2C(=O)N(C1=O)C3=CC=CC=C3
1,CC1=C(C(=CC=C1)C)N2C(=O)C3=C(C2=O)C=C(C=C3)[N+](=O)[O-]
1,CCC1=C(C(=CC=C1)CC)N2C(=O)C3=CC=CC=C3C2=O
1,COC1=CC=CC=C1N2C(=O)CC3=CC=CC=C3C2=O
1,CC(C)C1=C(C(=CC=C1)C(C)C)N2C(=O)CC3=CC=CC=C3C2=O
1,CC(C)C1=C(C(=CC=C1)C(C)C)N2C(=O)C3=CC=CC=C3C2=O
1,CCC1=CC=CC=C1N2C(=O)CC3=CC=CC=C3C2=O
1,CCC1=C(C(=CC=C1)CC)N2C(=O)C3=C(C2=O)C=C(C=C3)[N+](=O)[O-]
1,CSC1=CC=CC=C1N2C(=O)CC3=CC=CC=C3C2=O
1,CC1=CC(=C(C=C1)C)N2C(=O)CC3=CC=CC=C3C2=O
1,CC1=C(C(=CC=C1)C)N2C(=O)C3=C(C2=O)C(=CC=C3)O
1,CC1=CC(=C(C=C1)N2C(=O)CC3=CC=CC=C3C2=O)C
1,CC(C)C1=CC=C(C=C1)N2C(=O)CC3=CC=CC=C3C2=O
1,CC(C)C1=CC=CC=C1N2C(=O)CC3=CC=CC=C3C2=O
1,CC(C)C1=C(C(=CC=C1)C(C)C)N2C(=O)C3=C(C2=O)C=C(C=C3)[N+](=O)[O-]
1,C1C2=CC=CC=C2C(=O)N(C1=O)C3=C(C=CC=C3Cl)Cl
1,CC(C)C1=C(C(=CC=C1)C(C)C)N2C(=O)C3=C(C2=O)C(=CC=C3)[N+](=O)[O-]
1,CSC1=CC=CC=C1N2C(=O)C3=C(C2=O)C(=CC=C3)[N+](=O)[O-]
1,B(C1CCCN1C(=O)C2CCCN2)(O)O
1,CC(C)C1=C(C(=CC=C1)C(C)C)N2C(=O)C3=CC4=CC=CC=C4C=C3C2=O
1,B(C1CCCC1C(=O)C2CCCN2)(O)O
1,CCN(CC)C(=O)C(CC1=CC2=CC=CC=C2C=C1)NC(=O)C(CC(C)C)NC(=O)C(C(C)C)NC(=O)C(COC(=O)C3CCCN3C(=O)C)N
1,CCN(CC)C(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(C)C)NC(=O)C(C(C)C)NC(=O)C(COC(=O)C(CC(C)C)NC(=O)C)N
1,CCN(CC)C(=O)C(CC1=CC=C(C=C1)F)NC(=O)C(CC(C)C)NC(=O)C(C(C)C)NC(=O)C(COC(=O)C(CC(C)C)NC(=O)C)N
1,CCN(CC)C(=O)C(CC1=CC=C(C=C1)Cl)NC(=O)C(CC(C)C)NC(=O)C(C(C)C)NC(=O)C(COC(=O)C(CC(C)C)NC(=O)C)N
1,CCN(CC)C(=O)C(CC1=CC=C(C=C1)Br)NC(=O)C(CC(C)C)NC(=O)C(C(C)C)NC(=O)C(COC(=O)C(CC(C)C)NC(=O)C)N
1,CCN(CC)C(=O)C(CC1=CC=C(C=C1)OC)NC(=O)C(CC(C)C)NC(=O)C(C(C)C)NC(=O)C(COC(=O)C(CC(C)C)NC(=O)C)N
1,CCN(CC)C(=O)C(CC1=CC2=CC=CC=C2C=C1)NC(=O)C(CC(C)C)NC(=O)C(C(C)C)NC(=O)C(COC(=O)C(CC(C)C)NC(=O)C)N
1,CCN(CC)C(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(C)C)NC(=O)C(C(C)C)NC(=O)C(COC(=O)C2CCCN2C(=O)C)N
